1,6023,6,192,1,1287959,6708,120292,196,315.58,10.21,0.03,1863637,9706,209534,0,586.30,44.96,0.00
1,6006,6,1,1,4159,4159,4159,4159,1.98,1.98,1.98,316,316,316,316,2.78,2.78,2.78
1,19097,19,24,1,88033,3668,38513,0,2.37,1.62,0.00,192843,8035,182844,0,27.20,24.24,0.00
1,15002,15,89,1,241695,2715,8769,698,320.61,10.78,0.20,785159,8822,43514,611,1419.23,55.59,0.38
1,19100,19,93,1,4134510,44457,750318,98,240.33,74.92,0.03,1638145,17614,76085,102,501.86,81.27,0.02
1,19101,19,1,1,318,318,318,318,0.14,0.14,0.14,0,0,0,0,0.00,0.00,0.00
1,19102,19,2,1,6924,3462,4514,2410,2.13,1.19,0.94,127,63,127,0,0.02,0.02,0.00
1,15007,15,6,1,135613,22602,111171,1128,24.19,6.26,0.27,33016,5502,22494,1022,34.10,22.50,0.20
1,15008,15,156,1,3177132,20366,1302482,98,1053.13,43.61,0.02,1420576,9106,81408,0,2705.85,79.10,0.00
1,15009,15,38,1,279915,7366,66205,669,138.01,10.72,0.20,858638,22595,161084,811,409.30,52.98,0.15
1,19106,19,1,1,4290,4290,4290,4290,276.62,276.62,276.62,1232,1232,1232,1232,8.41,8.41,8.41
1,19107,19,11,1,6906,627,1543,0,34.04,18.21,0.00,1440,130,1098,0,21.26,17.16,0.00
1,19108,19,33,1,705315,21373,215378,0,1924.55,701.55,0.00,2261586,68532,1455341,0,787.93,227.26,0.00
1,19109,19,2,1,484,242,366,118,35.53,26.86,8.67,200,100,102,98,29.56,22.31,7.25
1,19110,19,143,1,593690,4151,110404,0,178.03,8.36,0.00,51428,359,1322,0,150.21,6.54,0.00
1,19116,19,1,1,20816,20816,20816,20816,0.83,0.83,0.83,4868,4868,4868,4868,0.77,0.77,0.77
1,14001,14,8063,1,94315044,11697,1514267,0,43270.68,106.63,0.00,58782182,7290,1502081,0,67544.67,214.36,0.00
1,14002,14,6,1,337886,56314,132568,122,20510.64,20477.30,0.00,55382,9230,55382,0,7.04,7.04,0.00
1,19140,19,19,1,17970,945,2910,102,217.53,54.49,0.00,1378,72,776,0,14.19,10.84,0.00
1,19141,19,399,1,6975150,17481,287328,0,589465.11,216524.00,0.00,10171,25,1748,0,23.96,7.44,0.00
1,13001,13,3,1,74201,24733,73879,102,4.02,1.97,1.01,910,303,612,102,2.96,1.97,0.08
1,19146,19,10,1,24985,2498,19817,102,23.56,14.28,0.01,15213,1521,11094,0,20.97,13.06,0.00
1,13005,13,3,1,50567,16855,44085,720,46.40,29.44,0.08,2237,745,1223,0,18.00,17.86,0.00
1,13006,13,111,1,302684,2726,24558,0,435.70,24.58,0.00,441977,3981,71637,0,690.04,134.31,0.00
1,19151,19,2,1,424,212,318,106,0.14,0.14,0.00,0,0,0,0,0.00,0.00,0.00
1,13011,13,6,1,98611,16435,47656,114,24.67,10.12,0.58,7381,1230,2544,114,2.38,0.64,0.11
1,19159,19,4,1,17149,4287,8996,102,14.36,5.59,0.25,2994,748,1128,114,3.06,2.51,0.13
1,19161,19,625,1,3764686,6023,261104,0,2471.44,15.76,0.00,1171308,1874,32874,0,1490.16,18.21,0.00
1,19164,19,1,1,746,746,746,746,3.74,3.74,3.74,979,979,979,979,14.15,14.15,14.15
1,19168,19,1,1,93426,93426,93426,93426,2.04,2.04,2.04,0,0,0,0,0.00,0.00,0.00
1,12001,12,978,1,3686922,3769,12882,0,4035.27,12.76,0.00,46264487,47305,183529,0,52907.62,172.87,0.00
1,19170,19,667,1,38387199,57552,1744923,0,2842.94,172.28,0.00,15215884,22812,447071,0,2597.49,169.47,0.00
1,19171,19,203,1,9339039,46005,2354414,0,222.03,77.39,0.00,1011227,4981,343155,0,208.93,70.77,0.00
1,11001,11,168,1,751433,4472,42374,0,772735.40,754662.00,0.00,203788,1213,40252,0,2974.22,1028.06,0.00
1,8011,8,1,1,3952,3952,3952,3952,1.00,1.00,1.00,51738,51738,51738,51738,13.03,13.03,13.03
1,11004,11,56,1,222187,3967,21077,102,964.98,435.69,0.05,545384,9739,179873,0,927.10,349.98,0.00
1,11005,11,21,1,263661,12555,105008,228,929.26,438.80,0.40,62131,2958,8993,0,436.30,178.03,0.00
1,19103,19,1,1,212,212,212,212,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00
1,11008,11,11,1,180310,16391,37390,3378,39.11,7.68,0.86,70662,6423,7906,2375,47.97,6.82,1.49
1,11010,11,22,1,249062,11321,92374,110,222.66,38.04,0.03,54297,2468,31803,0,91.38,15.31,0.00
1,11011,11,111,1,1098215,9893,205609,196,985.42,83.25,0.03,350555,3158,43286,196,634.73,41.00,0.03
1,11012,11,2,1,8322,4161,5379,2943,20.04,10.99,9.06,53338,26669,52123,1215,97.17,87.75,9.43
1,11013,11,16,1,40432,2527,11913,820,53.80,10.11,0.50,28422,1776,10177,751,56.25,13.85,0.31
1,11016,11,12,1,15969,1330,4413,749,60.53,9.77,0.52,9688,807,1156,306,50.03,10.65,0.14
1,10001,10,27,1,96988,3592,26080,102,195.98,59.88,0.05,12739,471,1081,102,146.05,50.06,0.03
1,10003,10,4,1,63603,15900,57741,1608,213.40,191.69,0.94,13976,3494,12302,102,150.66,145.57,0.26
1,10005,10,357,1,391103,1095,15236,0,119880.46,52620.40,0.00,138361,387,24551,0,12883.43,2741.49,0.00
1,2009,2,18,1,52520,2917,9220,237,0.26,0.14,0.00,212,11,212,0,0.03,0.03,0.00
1,10009,10,3,1,3465,1155,2196,326,16.29,7.26,2.44,2262,754,2156,0,18.48,15.05,0.00
1,10011,10,10,1,643120,64312,251943,376,19.24,8.47,0.03,7409,740,2810,102,6.68,4.79,0.01
1,10018,10,307,1,952011,3101,53194,0,12239.19,2970.89,0.00,122018,397,3470,0,3457.23,2467.35,0.00
1,10019,10,74,1,124726,1685,20234,102,5922.23,2769.47,0.00,23783,321,6673,0,4702.82,2467.35,0.00
1,9001,9,35,1,262899,7511,18891,102,314.53,28.24,0.02,207671,5933,43138,196,144.90,14.85,0.03
1,9002,9,706,1,9998448,14162,3744204,0,3043.86,25.26,0.00,23358841,33086,1037020,0,15186.13,209.90,0.00
1,10027,10,91,1,1856771,20404,589520,0,434.49,83.38,0.00,155314,1706,53026,0,197.13,83.38,0.00
1,10029,10,19,1,15920,837,2814,0,70.77,8.08,0.00,9380,493,1268,0,56.18,6.63,0.00
1,10034,10,3,1,6314,2104,3724,976,3.27,1.48,0.55,37397,12465,36741,0,13.23,12.31,0.00
1,10037,10,6,1,18123,3020,11633,122,16.68,9.84,0.00,13438,2239,10692,0,5.71,3.81,0.00
1,10038,10,2,1,2275,1137,2169,106,3.93,3.93,0.00,228,114,228,0,2.57,2.57,0.00
1,10039,10,1,1,40633,40633,40633,40633,0.94,0.94,0.94,7797,7797,7797,7797,0.89,0.89,0.89
1,10041,10,6,1,21056,3509,10722,1309,15.97,6.16,0.05,20482,3413,4112,101,50.48,19.28,0.01
1,19082,19,1,1,106,106,106,106,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00
1,10049,10,469,1,983520,2097,110842,0,64087.71,5804.25,0.00,322920,688,169514,0,28727.23,2243.04,0.00
1,8002,8,228,1,10430503,45747,1244431,98,2389.41,52.16,0.01,2640757,11582,1257939,0,1247.93,162.88,0.00
1,16011,16,47,1,276270,5878,23506,0,62.94,9.09,0.00,15510,330,1431,115,4.99,2.33,0.00
1,10053,10,4,1,376833,94208,157581,57669,5.25,1.56,1.05,46786,11696,27071,4634,6.08,3.41,0.61
1,10055,10,2,1,55020,27510,35030,19990,4.37,2.37,1.99,57334,28667,43174,14160,7.27,5.20,2.07
1,19084,19,4,1,24803,6200,7610,4626,15.06,6.24,1.52,856,214,311,115,8.55,3.88,0.69
1,10058,10,71,1,279059,3930,84724,0,11654.31,11518.50,0.00,2730,38,516,0,40.11,14.28,0.00
1,10059,10,33,1,160448,4862,54676,0,287.45,128.52,0.00,19935,604,11038,0,42.15,13.48,0.00
1,12002,12,705,1,2792216,3960,296738,0,4858.67,110.12,0.00,2400165,3404,300042,0,3719.11,165.80,0.00
1,10062,10,24,1,84828,3534,21604,570,210.09,26.92,0.04,3722,155,870,0,47.23,30.17,0.00
1,10066,10,179,1,231233,1291,10704,98,18588.14,4554.74,0.00,74640,416,12404,0,8248.60,2467.35,0.00
1,10070,10,1,1,7379,7379,7379,7379,0.34,0.34,0.34,5341,5341,5341,5341,0.70,0.70,0.70
1,10071,10,5,1,41211,8242,32951,1154,13.04,4.33,1.53,155123,31024,131549,5752,64.27,16.23,7.72
1,7001,7,2,1,258195,129097,257889,306,10.84,10.80,0.04,1743790,871895,1743280,510,206.98,206.91,0.07
1,19087,19,1,1,30105,30105,30105,30105,0.05,0.05,0.05,0,0,0,0,0.00,0.00,0.00
1,7004,7,7,1,237074,33867,231258,213,41.18,41.18,0.00,19526,2789,19526,0,2.34,2.34,0.00
1,10078,10,12,1,237111,19759,90640,354,131.28,119.83,0.06,6204,517,2605,0,3.85,2.05,0.00
1,10079,10,1,1,3066,3066,3066,3066,2.77,2.77,2.77,228,228,228,228,1.34,1.34,1.34
1,10080,10,10,1,626030,62603,77101,54096,2.32,0.38,0.12,4302,430,519,408,0.56,0.07,0.05
1,10084,10,390,1,164919,422,10710,98,5261.02,1722.11,0.00,41927,107,3092,0,2115.24,84.06,0.00
1,10086,10,2,1,2166,1083,2166,0,1.11,1.11,0.00,218,109,116,102,1.07,1.07,0.00
1,10092,10,4,1,7351,1837,3061,424,45.14,32.17,0.00,482,120,228,0,2.97,1.19,0.00
1,10097,10,345,1,750990,2176,47344,0,24808.10,3305.85,0.00,171024,495,21684,0,12920.10,2467.35,0.00
1,10098,10,1,1,366,366,366,366,0.31,0.31,0.31,0,0,0,0,0.00,0.00,0.00
1,10102,10,1,1,33966,33966,33966,33966,2.32,2.32,2.32,24113,24113,24113,24113,3.29,3.29,3.29
1,6008,6,3,1,69522,23174,35743,11318,7.35,4.98,1.15,5133,1711,2347,1345,3.34,1.48,0.76
1,10105,10,465,1,4740089,10193,216884,0,86644.96,28576.20,0.00,559201,1202,72935,0,5485.41,2243.04,0.00
1,10107,10,17,1,208523,12266,93750,0,853.97,316.33,0.00,15396,905,9036,0,491.87,155.43,0.00
1,6012,6,16,1,625776,39111,468433,698,109.99,19.22,0.18,2016138,126008,962363,714,699.06,173.93,0.44
1,10111,10,19,1,535246,28170,180803,433,124.50,16.85,0.66,116846,6149,30890,102,178.50,37.58,0.01
1,10112,10,1,1,7672,7672,7672,7672,1.98,1.98,1.98,1699,1699,1699,1699,1.65,1.65,1.65
1,2027,2,236,1,13656906,57868,3224095,0,1603.71,105.56,0.00,4015954,17016,192037,0,1120.65,142.39,0.00
1,10118,10,43,1,2233531,51942,1622051,102,219.81,44.43,0.15,93174,2166,21848,0,97.34,18.74,0.00
1,8001,8,32,1,219461,6858,179206,0,73.57,9.00,0.00,61710,1928,11853,0,188.31,57.22,0.00
1,6024,6,1,1,1372,1372,1372,1372,5.84,5.84,5.84,1054,1054,1054,1054,4.49,4.49,4.49
1,5001,5,2,1,7058,3529,5410,1648,2.69,2.29,0.41,6810,3405,6024,786,6.82,6.48,0.34
1,5002,5,1369,1,56359034,41168,1804249,0,15666.77,90.72,0.00,9536672,6966,1058968,0,14830.25,198.30,0.00
1,5003,5,1267,1,12247849,9666,1716557,0,5214.21,70.96,0.00,8949835,7063,1238984,0,9283.89,183.04,0.00
1,5004,5,1,1,3689,3689,3689,3689,5.38,5.38,5.38,786,786,786,786,0.10,0.10,0.10
1,26001,26,4,1,5611,1402,1863,1041,27.03,10.12,4.16,5094,1273,2002,982,29.48,15.96,2.45
1,26002,26,21,1,74531,3549,29476,102,69.89,12.13,0.01,166345,7921,27689,102,244.31,52.81,0.01
1,26003,26,454,1,5327018,11733,187173,102,3092.66,33.54,0.03,2458871,5416,382599,0,5451.79,190.46,0.00
1,6037,6,6,1,20605,3434,10424,882,44.58,16.25,0.20,20683,3447,14510,750,51.66,17.15,0.21
1,6038,6,17,1,1765812,103871,621459,624,101.42,11.53,1.23,5007249,294544,1966200,771,925.46,255.77,3.91
1,6039,6,32,1,628925,19653,174244,312,122.57,69.06,0.00,1394,43,200,0,0.22,0.04,0.00
1,6041,6,9,1,54303,6033,14255,1442,36.97,8.44,0.51,163823,18202,47318,835,229.74,124.89,0.74
1,6042,6,46,1,1294606,28143,704231,102,177.98,13.41,0.02,682708,14841,398236,102,629.17,177.75,0.02
1,6045,6,185,1,924876,4999,50823,102,1196.91,20.23,0.01,2101245,11358,829314,102,1248.12,121.42,0.01
1,6048,6,1,1,2348,2348,2348,2348,0.64,0.64,0.64,13277,13277,13277,13277,3.60,3.60,3.60
1,4001,4,25,1,936924,37476,548371,1673,175.46,26.77,1.16,193663,7746,90983,102,144.98,62.45,0.01
1,4002,4,144,1,2508641,17421,309831,0,569.65,17.88,0.00,1380355,9585,68027,0,1752.62,98.27,0.00
1,4003,4,39,1,999250,25621,213768,2029,185.66,16.72,0.40,408963,10486,25142,110,422.19,48.40,0.03
1,4008,4,2,1,225927,112963,217940,7987,16.21,8.76,7.45,25582,12791,19483,6099,68.32,51.42,16.90
1,25001,25,13,1,183081,14083,36061,1501,87.37,20.60,2.00,654011,50308,292106,522,185.45,55.33,0.22
1,25002,25,23,1,88126,3831,9125,102,73.77,18.56,0.03,81671,3550,13318,102,161.11,38.20,0.03
1,25003,25,2,1,6330,3165,3502,2828,13.86,10.95,2.92,12360,6180,7091,5269,26.30,20.39,5.91
1,25004,25,208,1,4979854,23941,373493,620,1350.36,34.21,0.25,2289239,11005,113416,102,2418.45,76.71,0.02
1,25005,25,95,1,150547,1584,9429,98,651.78,22.38,0.01,137908,1451,10880,98,636.36,53.06,0.01
1,25006,25,1254,1,34047487,27151,1229973,0,14278.40,75.68,0.00,15005542,11966,967540,0,15219.21,174.63,0.00
1,2036,2,5,1,6856,1371,3560,131,30.36,14.02,0.12,3344,668,2646,0,26.52,16.38,0.00
1,3003,3,3,1,0,0,0,0,0.00,0.00,0.00,984,328,476,199,0.00,0.00,0.00
1,3004,3,8,1,133266,16658,64106,366,15.45,6.76,0.27,23574,2946,8345,0,8.47,2.40,0.00
1,3006,3,81,1,196953,2431,47215,0,10826.82,2307.90,0.00,46622,575,19276,0,6566.26,2056.12,0.00
1,24001,24,1,1,11347,11347,11347,11347,0.92,0.92,0.92,58748,58748,58748,58748,9.81,9.81,9.81
1,3011,3,8765,1,136703984,15596,1604074,0,2342477.32,250705.00,0.00,27597251,3148,236436,0,264303.89,37345.90,0.00
1,3012,3,3,1,63166,21055,24238,16548,2.26,1.11,0.12,1466,488,670,252,0.22,0.13,0.03
1,3013,3,389,1,8062826,20727,1076650,138,2792.71,36.33,0.00,857346,2203,251858,0,1375.56,27.61,0.00
1,24007,24,7,1,61617,8802,25502,920,44.79,12.27,2.65,40389,5769,31723,606,43.11,16.88,0.95
1,3016,3,48,1,260083,5418,55154,204,209.50,22.43,0.02,54104,1127,6853,102,124.75,15.48,0.01
1,3017,3,4,1,38144,9536,11674,6010,7.06,2.75,0.04,750,187,213,111,0.09,0.03,0.01
1,3018,3,7048,1,82497559,11705,2918041,0,64166.76,75.36,0.00,27593714,3915,411810,0,42391.08,211.14,0.00
1,3020,3,5,1,29075,5815,8803,3222,14.28,6.50,0.12,66975,13395,36178,300,79.21,60.48,0.04
1,3021,3,96,1,782844,8154,83281,102,606.61,16.10,0.01,335738,3497,51817,0,781.46,45.06,0.00
1,2002,2,7,1,176600,25228,124596,106,5.46,2.21,0.00,117073,16724,107089,0,16.55,15.07,0.00
1,2003,2,917,1,35845386,39089,2057229,98,4341.20,29.48,0.01,90995661,99231,2061680,0,33328.92,278.77,0.00
1,2004,2,12,1,78758,6563,23476,2574,100.20,65.98,0.18,21464,1788,3420,379,79.62,58.34,0.06
1,2005,2,3,1,42272,14090,41486,0,0.29,0.15,0.00,1316,438,844,220,0.17,0.11,0.03
1,3030,3,3,1,11027,3675,5479,686,22.48,9.63,4.95,5001,1667,2721,1038,30.18,14.27,7.50
1,2007,2,88,1,49759,565,27749,107,5397.98,264.11,0.00,7887,89,196,0,4727.64,242.76,0.00
1,23001,23,19,1,61912,3258,16163,408,148.10,27.65,0.04,24732,1301,3740,0,106.77,25.74,0.00
1,2015,2,153,1,1637663,10703,97664,102,390.80,96.24,0.00,272858,1783,59018,0,135.87,71.18,0.00
1,2016,2,8,1,98629,12328,30011,142,12.15,3.03,0.01,175952,21994,87059,98,25.86,9.30,0.01
1,2020,2,1,1,252,252,252,252,17.88,17.88,17.88,673,673,673,673,95.49,95.49,95.49
1,2021,2,3,1,35294,11764,23535,5819,3.03,1.22,0.79,109849,36616,71922,18772,17.09,9.01,2.56
1,2024,2,2,1,1085,542,831,254,53.97,38.58,15.39,452,226,328,124,39.30,39.29,0.02
1,1001,1,4,1,5755,1438,2879,102,416.02,406.97,0.86,5443,1360,2602,115,6.41,3.97,0.70
1,1002,1,19448,1,776893703,39947,18254575,0,20539521.56,618353.00,0.00,83737890,4305,1705824,0,1232254.80,70580.20,0.00
1,1003,1,2,1,6990,3495,5370,1620,11.61,11.48,0.13,500,250,400,100,8.56,8.50,0.05
1,22001,22,490,1,7718298,15751,914239,98,2975.12,30.25,0.01,1758588,3588,164006,0,2914.90,139.65,0.00
1,22002,22,16,1,30354,1897,5609,916,82.91,10.31,0.14,18332,1145,4291,204,63.16,8.95,0.03
1,22003,22,6,1,61607,10267,22301,1305,20.91,5.64,1.75,104788,17464,56496,885,39.55,23.65,1.35
1,22004,22,2,1,100324,50162,85086,15238,9.40,7.54,1.85,20475,10237,10798,9677,37.39,30.01,7.37
1,22005,22,7,1,32002,4571,15674,619,38.25,13.68,0.10,9963,1423,3542,0,34.10,15.32,0.00
1,22006,22,1,1,83946,83946,83946,83946,7.62,7.62,7.62,1156,1156,1156,1156,0.17,0.17,0.17
1,6057,6,95,1,4845991,51010,2806673,114,1009.46,33.55,0.05,449880,4735,104109,0,567.43,67.10,0.00
2,21004,21,17,1,45413,2671,8878,306,69.32,12.60,0.04,100904,5935,44644,0,168.10,78.11,0.00
2,21007,21,30,1,353303,11776,63342,196,121.30,20.02,0.03,408053,13601,72220,0,233.16,61.29,0.00
2,21008,21,1,1,21519,21519,21519,21519,3.70,3.70,3.70,13477,13477,13477,13477,13.03,13.03,13.03
2,20001,20,2261,1,11554992,5110,560248,0,283305.92,46074.40,0.00,2298463,1016,74308,0,62745.89,6168.38,0.00
2,20002,20,308,1,661963,2149,44212,0,411354.85,521012.00,0.00,48760,158,1272,0,4887.77,415.20,0.00
2,19001,19,2858,1,6162371,2156,85070,0,1541985.31,33485.20,0.00,1702335,595,5346,0,2874439.48,11310.30,0.00
2,19006,19,17,1,96324,5666,50786,102,142.30,148.90,0.06,13766,809,2683,0,128.85,138.07,0.00
2,19008,19,5,1,7059,1411,3086,256,12.07,5.76,0.03,1690,338,732,0,9.20,5.86,0.00
2,19016,19,31,1,54878,1770,27612,118,274.07,118.37,0.00,710,22,102,0,91.44,49.08,0.00
2,10027,10,9,1,406643,45182,348316,0,155.88,155.52,0.00,68008,7556,28756,0,81.13,97.09,0.00
2,18002,18,7,1,9088,1298,3984,204,48.43,27.96,0.03,946,135,322,0,34.96,23.18,0.00
2,19029,19,2,1,904,452,632,272,24.38,20.60,3.79,0,0,0,0,0.00,0.00,0.00
2,19043,19,1,1,562,562,562,562,4.30,4.30,4.30,468,468,468,468,3.58,3.58,3.58
2,19047,19,1,2,1706,1706,1058,648,3.16,3.84,2.48,342,342,228,114,0.71,1.27,0.14
2,19048,19,6,1,142509,23751,94578,0,22.38,14.42,0.00,1886,314,964,0,3.22,2.65,0.00
2,17002,17,8,1,11146,1393,9510,114,368.38,156.84,0.03,604,75,196,0,329.31,140.33,0.00
2,19051,19,2,1,14168,7084,12215,1953,563.10,556.23,6.87,5176,2588,4858,318,91.24,90.57,0.67
2,17005,17,18,1,99950,5552,17080,0,303.51,178.34,0.00,7765,431,866,0,128.03,132.37,0.00
2,19054,19,2,1,3021,1510,1011,999,26.02,13.62,11.96,0,0,0,0,0.00,0.00,0.00
2,19056,19,4,1,86401,21600,56823,98,6.08,2.12,0.82,37309,9327,32463,110,7.65,5.71,0.46
2,19069,19,58,1,68482,1180,4720,110,973.11,376.06,0.00,13854,238,582,0,443.52,312.32,0.00
2,16003,16,1,2,47912,47912,28554,19358,106.22,106.54,105.90,653,653,540,113,55.82,111.57,0.07
2,19078,19,179,1,51830,289,4422,134,1870.88,34.90,0.00,21986,122,138,0,1696.40,32.11,0.00
2,16009,16,3,1,21005,7001,9511,801,1.74,2.30,0.07,7053,2351,3398,114,1.16,1.08,0.02
2,19083,19,1,1,0,0,0,0,0.00,0.00,0.00,102,102,102,102,0.00,0.00,0.00
2,19086,19,3,1,7424,2474,3077,859,1.20,0.84,0.13,87985,29328,34440,5142,23.15,18.98,0.55
2,19089,19,2,1,22406,11203,16716,5690,4.58,4.33,0.26,1306,653,1062,244,0.14,0.12,0.02
2,19097,19,5,1,56156,11231,28154,0,0.34,0.40,0.00,1401,280,327,0,0.10,0.04,0.00
2,15002,15,12,1,41537,3461,7279,882,40.89,10.37,0.56,282902,23575,90803,513,292.56,85.92,0.33
2,19100,19,21,1,784344,37349,265917,102,30.18,4.43,0.04,410589,19551,123008,0,87.69,28.46,0.00
2,8001,8,8,1,130092,16261,92438,0,17.79,7.68,0.00,47009,5876,28707,0,59.98,44.53,0.00
2,15007,15,1,1,7778,7778,7778,7778,3.08,3.08,3.08,28712,28712,28712,28712,7.56,7.56,7.56
2,15008,15,29,1,1517572,52330,835432,204,235.57,22.16,0.10,533989,18413,255346,0,582.32,157.17,0.00
2,15009,15,5,1,25283,5056,11363,1355,15.83,8.68,0.37,101807,20361,56034,989,66.27,46.42,0.36
2,19107,19,2,1,3050,1525,1708,1342,0.47,0.38,0.10,0,0,0,0,0.00,0.00,0.00
2,19108,19,4,1,57387,14346,39732,3332,431.09,424.64,0.51,234960,58740,164110,102,42.11,19.41,0.63
2,19110,19,27,1,373172,13821,133964,0,62.08,47.66,0.00,11542,427,1102,0,21.58,1.93,0.00
2,19111,19,1,1,294,294,294,294,0.03,0.03,0.03,330,330,330,330,0.04,0.04,0.04
