1,13002,13,1,1,3316,3316,3316,3316,2.37,2.37,2.37,4015,4015,4015,4015,2.87,2.87,2.87,6,59553,5223
1,13005,13,219,1,6550477,29910,452982,0,1581419.03,1066510.00,0.00,4284769,19565,315217,0,156721.73,105744.00,0.00,17,5065,5060
1,19150,19,10,1,365648,36564,93649,342,20.69,4.96,0.32,1254327,125432,491501,0,50.78,11.66,0.00,6,50420,74
1,13007,13,1,1,541,541,541,541,313.12,313.12,313.12,107,107,107,107,61.93,61.93,61.93,17,20762,40015
1,13008,13,5,1,7715,1543,3155,424,53.56,41.22,0.97,2596,519,2240,0,6.22,5.54,0.00,17,54805,22555
1,13009,13,5,1,22620,4524,17442,130,43.82,23.59,0.00,425,85,319,0,16.24,15.98,0.00,17,42047,5998
1,19154,19,7,1,5844,834,3062,106,11.89,4.59,0.00,5251,750,3701,0,5.85,2.30,0.00,6,7323,8811
1,25001,25,1018,1,11826528,11617,236421,0,5237.78,68.93,0.00,42266470,41519,2513945,0,15984.14,481.74,0.00,6,40077,80
1,25002,25,1695,1,13193282,7783,280643,0,6779.27,48.22,0.00,36275610,21401,559453,0,12486.80,129.56,0.00,6,49685,80
1,25003,25,93,1,294036,3161,18629,821,783.32,32.91,0.37,572834,6159,80592,228,819.87,130.10,0.07,6,41876,80
1,25004,25,19005,1,448950542,23622,1026987,0,148413.93,112.37,0.00,1502674114,79067,5602082,0,324764.76,408.48,0.00,6,37108,80
1,25005,25,8222,1,20480547,2490,37827,0,71208.59,66.43,0.00,25449558,3095,182762,0,67014.38,243.23,0.00,6,40450,80
1,25006,25,104522,1,2524530316,24153,3424790,0,1334936.26,4189.17,0.00,10420642122,99698,69080672,0,1913355.62,1240.54,0.00,6,40826,80
1,23001,23,1393,1,12257489,8799,1357834,0,8094.52,68.96,0.00,94654639,67950,8385596,0,19342.72,1846.77,0.00,6,52091,80
1,21001,21,16,1,141923,8870,62761,958,87.69,16.75,0.39,325943,20371,112300,712,90.63,36.34,0.31,6,51774,80
1,21003,21,15,1,80682,5378,23839,1124,150.83,33.71,2.94,204985,13665,50451,619,317.73,74.39,2.52,6,50390,80
1,21004,21,4798,1,20694506,4313,2685849,0,22618.92,83.92,0.00,37129094,7738,1233287,0,31302.70,186.77,0.00,6,59938,80
1,21006,21,15,1,286221,19081,114636,220,98.32,34.17,0.04,299408,19960,109494,212,233.62,77.61,0.03,6,54254,8080
1,21007,21,11255,1,220549254,19595,1320019,0,63407.56,66.95,0.00,1047970702,93111,10376658,0,144761.79,292.55,0.00,6,47200,80
1,21008,21,23,1,161785,7034,49129,0,192.15,46.33,0.00,244676,10638,55484,114,300.72,98.66,0.02,6,52507,80
1,21009,21,1,1,17185,17185,17185,17185,3.25,3.25,3.25,264238,264238,264238,264238,49.98,49.98,49.98,6,40274,80
1,19001,19,1344063,1,4194306322,3120,947731,0,22663546936.08,2209700.00,0.00,9960788149,7410,1782765,0,6125074008.10,3094380.00,0.00,17,35172,53
1,19003,19,6,1,20051,3341,12912,652,72517.17,72510.50,0.13,14031,2338,7038,616,9.66,7.04,0.04,6,5150,11088
1,19004,19,314,1,436296,1389,18216,0,253918.95,102723.00,0.00,691824,2203,59164,0,209560.74,102723.00,0.00,6,1170,80
1,19006,19,5019,1,38602934,7691,253543,0,3488880.87,193361.00,0.00,38066512,7584,643275,0,2327888.83,410866.00,0.00,6,1025,2020
1,19007,19,115,1,233251,2028,77989,0,3312.96,412.94,0.00,189369,1646,47079,0,1324.04,396.09,0.00,6,2059,5111
1,19008,19,3305,1,23967017,7251,392670,0,3548098.98,378690.00,0.00,29862471,9035,440864,0,2688324.29,1464310.00,0.00,6,1026,6005
1,19009,19,5,1,28738,5747,25986,196,30851.29,30715.70,0.03,23154,4630,21114,0,325.31,215.80,0.00,6,45280,2
1,19010,19,1,1,204,204,204,204,0.73,0.73,0.73,408,408,408,408,1.46,1.46,1.46,6,17027,80
1,19011,19,962,1,2837271,2949,294681,0,516195.91,106752.00,0.00,4600484,4782,436868,0,1906022.95,1734100.00,0.00,6,1050,80
1,19014,19,29,1,33615,1159,3540,0,246089.60,245714.00,0.00,26293,906,4655,0,51401.74,51361.60,0.00,6,2287,443
1,19015,19,381,1,364023,955,67227,0,424474.23,106752.00,0.00,1309293,3436,674474,0,244685.78,102717.00,0.00,6,35955,90
1,19016,19,16578,1,45040759,2716,1550010,0,324787442.49,1066140.00,0.00,17160644,1035,487938,0,1882749.39,189321.00,0.00,6,50407,7
1,19017,19,1,1,868,868,868,868,2.14,2.14,2.14,460,460,460,460,1.10,1.10,1.10,6,79,5111
