1,19015,19,39,1,25403,651,4166,0,3224.65,2243.04,0.00,11870,304,1286,0,2625.79,2243.04,0.00,6,53169,90
1,19016,19,1632,1,5781854,3542,374296,118,582677.43,245714.00,0.00,3503648,2146,308142,0,10954.14,262.48,0.00,6,56377,7
1,19112,19,2,1,1583,791,1056,527,107.74,107.42,0.32,0,0,0,0,0.00,0.00,0.00,17,53600,1701
1,19022,19,9,1,6205,689,2692,98,228.04,209.49,0.00,4899,544,2091,0,137.61,128.72,0.00,6,2502,5111
1,19025,19,10,1,32202,3220,14172,126,17.91,7.08,0.00,15476,1547,6600,0,5.51,1.48,0.00,6,50060,99
1,18002,18,260,1,988113,3800,149604,0,64561.99,23037.00,0.00,2985201,11481,2267647,0,2270.25,324.65,0.00,6,47910,81
1,19028,19,4,1,3991,997,2989,224,10.76,8.21,0.42,2926,731,1990,114,8.02,6.59,0.21,6,2450,5111
1,19029,19,74,1,59652,806,6122,0,88728.38,70494.00,0.00,3998,54,1264,0,12.62,5.72,0.00,17,16834,137
1,19030,19,2,1,320348,160174,286448,33900,6.09,3.22,2.87,5692830,2846415,5150429,542401,46.87,46.86,0.01,6,50271,101
1,19033,19,4,1,1768,442,864,122,36.98,20.78,0.13,1002,250,424,114,25.81,19.41,0.10,6,2382,14000
1,19034,19,2,1,14961,7480,14779,182,0.13,0.11,0.02,14816,7408,14612,204,0.11,0.09,0.02,6,8161,8811
1,19035,19,19,1,33253,1750,13978,0,34.02,12.57,0.00,12742,670,2661,0,13.09,4.56,0.00,6,2083,7022
1,19037,19,6,1,7141,1190,3900,334,253.80,215.28,3.27,5093,848,2902,220,16.15,5.74,0.55,6,2452,5111
1,19041,19,8,1,158717,19839,56018,122,587.26,424.41,0.00,95378,11922,42826,0,454.34,321.48,0.00,6,1,7100
1,19042,19,1,1,468,468,468,468,0.91,0.91,0.91,236,236,236,236,0.46,0.46,0.46,6,50230,94
1,19043,19,182,1,611754,3361,114858,0,7050.40,468.89,0.00,520727,2861,119524,0,3338.90,333.43,0.00,6,51960,465
1,19044,19,18,1,99220,5512,56926,204,28.26,5.96,0.05,60875,3381,35500,0,9.60,2.63,0.00,6,8112,1500
1,19045,19,6,1,21050,3508,18022,311,23.24,13.38,0.15,8798,1466,6988,0,7.70,6.28,0.00,6,1998,7022
1,19098,19,12,1,185892,15491,96122,470,34.40,9.89,0.06,1522990,126915,1127110,0,86.97,27.65,0.00,6,43758,554
1,19047,19,111,1,300745,2709,216558,0,1281.38,265.80,0.00,6177342,55651,6109708,0,1134.64,228.95,0.00,6,40579,82
1,19048,19,406,1,5088450,12533,1517992,0,23987.39,7287.19,0.00,2556933,6297,233120,0,9447.27,2056.12,0.00,6,8100,6001
1,17001,17,2,1,82082,41041,74540,7542,2.24,1.65,0.58,144587,72293,116065,28522,5.81,3.23,2.57,6,53706,14000
1,17002,17,244,1,695407,2850,48962,0,53990.86,17749.70,0.00,934356,3829,116623,0,10778.32,2467.35,0.00,6,51588,8010
1,19051,19,243,1,1002429,4125,65692,0,44363.86,24673.70,0.00,1730881,7122,159338,0,42552.96,24673.70,0.00,6,1033,14000
1,17005,17,1044,1,14807891,14183,1636404,0,147221.09,61431.50,0.00,27147344,26003,5019851,0,3372.13,173.52,0.00,6,4471,6969
1,19054,19,241,1,263594,1093,6351,0,236698.26,56543.30,0.00,708,2,354,0,0.00,0.00,0.00,17,68,67
1,19056,19,429,1,1408330,3282,282520,0,8320.06,2307.90,0.00,3050364,7110,1460155,0,6200.75,2056.13,0.00,6,51871,20000
1,19057,19,4,1,5039,1259,4139,224,9.42,3.41,0.93,3649,912,2915,122,4.79,1.64,0.02,6,2465,80
1,6056,6,1,1,2242,2242,2242,2242,14.24,14.24,14.24,636,636,636,636,3.13,3.13,3.13,6,47234,80
1,19060,19,32,1,271816,8494,92647,102,159.15,26.87,0.00,244363,7636,86948,0,107.36,20.22,0.00,6,48022,84
1,19061,19,1,1,0,0,0,0,0.00,0.00,0.00,205,205,205,205,0.00,0.00,0.00,17,22817,7
1,19063,19,4,1,155302,38825,95388,228,11.18,6.34,0.55,378254,94563,221512,122,6.10,2.76,0.47,6,49887,444
1,19064,19,4,1,6575,1643,3404,216,10.65,4.98,0.65,7794,1948,4686,102,8.00,3.84,0.31,6,2495,80
1,19065,19,10,1,3626,362,1080,96,93.48,35.16,0.00,350,35,118,0,52.64,19.84,0.00,17,33434,8080
1,19067,19,1,1,75349,75349,75349,75349,2.36,2.36,2.36,674636,674636,674636,674636,4.42,4.42,4.42,6,59683,93
1,19068,19,10,1,4890,489,1110,102,27.06,7.60,0.02,2819,281,596,0,17.06,4.08,0.00,6,1731,80
1,19069,19,2581,1,2890770,1120,21036,0,82198.92,23037.00,0.00,1412419,547,16386,0,14231.23,2056.13,0.00,6,47893,13
1,19072,19,3,1,5145,1715,3822,432,10.85,6.11,0.14,6100,2033,5194,204,1.78,1.73,0.00,6,1997,7022
1,19074,19,1,1,31034,31034,31034,31034,22.89,22.89,22.89,22932,22932,22932,22932,18.61,18.61,18.61,6,43647,133
1,16003,16,123,1,1826866,14852,241482,0,8472.98,1426.70,0.00,1887479,15345,240576,0,3792.17,1121.52,0.00,6,60963,8200
1,19076,19,1,1,0,0,0,0,0.00,0.00,0.00,354,354,354,354,0.00,0.00,0.00,17,2504,4089
1,16005,16,3,1,83295,27765,63426,1096,54.61,52.31,0.50,3942,1314,3420,0,3.04,2.94,0.00,6,13130,80
1,19078,19,11142,1,3173050,284,42076,0,112859.81,95.30,0.00,2239469,200,41138,0,103476.00,95.30,0.00,17,49302,123
1,19079,19,51,1,131669,2581,4954,0,857.76,254.44,0.00,84632,1659,4233,0,205.04,30.24,0.00,6,2049,5111
1,16008,16,67,1,1635261,24406,254579,0,460.84,204.08,0.00,1521417,22707,347837,0,190.92,81.27,0.00,6,44502,16000
1,16009,16,311,1,3658245,11762,163685,0,2214.63,944.62,0.00,7888020,25363,538786,0,841.70,113.80,0.00,6,2020,9000
1,19082,19,11,1,14991,1362,6146,228,43.97,23.46,0.01,4790,435,3234,0,5.79,1.96,0.00,6,1512,80
1,16011,16,786,1,3276104,4168,43038,0,554.83,11.78,0.00,3693871,4699,51350,0,158.72,5.44,0.00,6,57437,9528
1,19084,19,52,1,493420,9488,152380,0,34634.65,34417.00,0.00,427704,8225,124654,0,80.64,11.90,0.00,6,62472,2101
1,19085,19,11,1,19014,1728,17576,0,13.46,8.38,0.00,1220,110,244,0,14.83,10.02,0.00,6,60804,445
1,19086,19,182,1,1074241,5902,49842,99,4579.15,2895.36,0.02,8973330,49304,503064,0,1615.49,350.12,0.00,17,56984,9201
1,19053,19,90,1,968639,10762,101779,0,1108.98,338.36,0.00,548085,6089,58872,0,764.22,171.20,0.00,6,1243,7022
1,19088,19,50,1,589741,11794,84499,0,319.07,241.13,0.00,434572,8691,108359,0,77.62,29.72,0.00,17,1024,6767
1,19089,19,79,1,1129690,14299,115614,0,6159.75,3071.58,0.00,988512,12512,90993,0,2162.95,2056.12,0.00,6,34685,67
1,24003,24,1,1,1973,1973,1973,1973,0.69,0.69,0.69,2294,2294,2294,2294,0.81,0.81,0.81,6,51462,80
1,19093,19,26,1,40108,1542,6568,102,1649.87,1402.26,0.02,23846,917,3224,0,145.66,97.64,0.00,6,59528,89
1,19095,19,3,1,1859,619,963,432,7.45,3.86,0.09,868,289,428,204,3.65,1.97,0.03,6,2500,80
1,19097,19,369,1,19455301,52724,11636804,0,800.15,84.02,0.00,35681362,96697,10908904,0,1457.25,345.77,0.00,17,5829,7000
1,15002,15,1474,1,3874411,2628,53900,0,5150.64,20.36,0.00,18759395,12726,142304,0,21993.54,104.46,0.00,6,4613,80
1,19099,19,12,1,20460,1705,15820,0,496.92,486.23,0.00,259262,21605,257598,0,141.18,100.91,0.00,6,1755,80
1,19100,19,1845,1,77330149,41913,13319459,0,3706.79,98.04,0.00,287457575,155803,72575443,0,14366.37,246.92,0.00,6,52755,9339
1,19101,19,7,1,9416,1345,4382,102,7.38,3.67,0.00,15229,2175,9532,0,5.55,2.76,0.00,6,1524,80
1,8001,8,597,1,8108489,13582,551856,0,1619.84,27.23,0.00,46180730,77354,4298786,0,4181.30,202.54,0.00,6,60141,80
1,15007,15,133,1,1387415,10431,219487,0,496.88,18.48,0.00,7345304,55227,722154,412,1616.58,169.90,0.00,6,1046,80
1,15008,15,1926,1,37982209,19720,2760237,0,11874.40,29.54,0.00,181013538,93984,13712116,0,32158.79,802.63,0.00,6,41318,80
1,15009,15,587,1,4138176,7049,510032,0,1999.32,54.71,0.00,15010084,25570,1984938,0,4999.06,85.67,0.00,6,37165,80
1,19106,19,17,1,99858,5874,31240,710,324.91,35.99,0.13,150568,8856,46060,616,391.24,44.41,0.07,17,500,500
1,19107,19,95,1,116100,1222,8540,0,17119.84,13651.50,0.00,30729,323,8568,0,2395.57,2122.44,0.00,6,41021,88
1,19108,19,427,1,6814081,15958,765119,0,20076.58,5690.00,0.00,69055299,161722,7837820,0,13406.33,2467.35,0.00,6,1080,9811
1,19109,19,17,1,36826,2166,31232,118,249.36,25.71,0.18,29964,1762,26112,0,185.63,20.48,0.00,6,3128,80
1,19110,19,2487,1,18476948,7429,499226,0,306043.63,63444.60,0.00,3027506,1217,191418,0,2700.99,33.38,0.00,6,22,61435
1,19111,19,7,1,25848,3692,20964,122,6.19,2.93,0.02,27424,3917,23306,220,5.10,2.49,0.03,6,60010,1723
1,24001,24,3,1,58023,19341,44408,2819,13.68,8.84,1.54,118467,39489,79879,3270,36.02,22.66,1.79,6,34352,80
1,19114,19,1,1,741,741,741,741,0.45,0.45,0.45,868,868,868,868,0.53,0.53,0.53,6,42869,113
1,19116,19,7,1,9591,1370,6286,0,187.47,154.53,0.00,8036,1148,6088,0,17.11,12.67,0.00,6,2070,7022
1,14001,14,94654,1,1361623393,14385,11541660,0,480771.54,164.88,0.00,2885854877,30488,12797077,0,678500.55,518.75,0.00,6,53638,5223
1,14002,14,106,1,10796363,101852,2274466,118,185203.58,61432.50,0.00,20158839,190177,4080140,0,374.80,110.32,0.00,6,54015,4500
1,6051,6,7,1,121481,17354,53516,2667,13.66,3.75,0.33,1495604,213657,1357600,3133,97.27,86.09,0.49,6,42059,80
1,19152,19,6,1,1732,288,464,196,10.75,4.32,0.14,1060,176,318,102,7.23,2.51,0.07,6,2598,80
1,6009,6,3,1,3786,1262,2900,322,0.85,0.36,0.16,1386,462,590,260,0.66,0.54,0.05,17,45355,53104
1,19138,19,3,1,23549,7849,22917,266,0.49,0.32,0.00,0,0,0,0,0.00,0.00,0.00,17,13983,161
1,19139,19,6,1,6614,1102,3219,118,24.40,15.45,0.20,5065,844,2319,102,19.24,13.35,0.10,6,3318,5111
1,19140,19,268,1,336646,1256,8556,0,201277.30,49346.60,0.00,44278,165,4462,0,128.22,37.89,0.00,17,5353,5351
1,19141,19,6089,1,81308751,13353,859794,0,13731666.92,1539130.00,0.00,315440,51,39902,0,1673.61,561.01,0.00,17,52850,1900
1,19143,19,8,1,6454,806,2272,122,148.25,118.14,0.03,3219,402,1110,0,126.97,109.42,0.00,6,52619,3389
1,13001,13,76,1,1042572,13718,174042,0,65.47,8.56,0.00,958998,12618,360963,0,25.39,4.06,0.00,6,1300,996
1,19146,19,74,1,66282,895,17253,0,1239.84,689.31,0.00,97192,1313,59222,0,662.30,177.11,0.00,6,1099,9811
1,13003,13,13,1,47669,3666,11008,376,39.88,13.48,0.03,20383,1567,9007,0,33.28,20.61,0.00,17,2407,518
1,13004,13,23,1,53375,2320,25292,98,207.65,166.90,0.00,68255,2967,30691,0,24.03,5.30,0.00,6,1720,9726
1,13005,13,31,1,1208828,38994,405695,184,529.64,139.00,0.02,535582,17276,98247,0,172.99,34.63,0.00,17,5060,5060
1,13006,13,1478,1,5033919,3405,174602,0,4601.78,41.26,0.00,25739273,17414,3510047,0,7841.39,194.84,0.00,6,52898,80
1,19151,19,14,1,17418,1244,5604,0,1872.84,1084.68,0.00,18083,1291,11657,0,187.50,175.89,0.00,6,1494,9811
1,13008,13,1,1,692,692,692,692,1.21,1.21,1.21,323,323,323,323,0.57,0.57,0.57,6,22555,5111
1,19153,19,4,1,25594,6398,23364,204,3.43,2.92,0.09,65175,16293,63520,204,0.53,0.29,0.05,6,5632,11092
1,19154,19,1,1,620,620,620,620,1.78,1.78,1.78,620,620,620,620,1.78,1.78,1.78,6,7323,8100
1,13011,13,168,1,6013209,35792,645474,696,627.25,11.86,0.06,5500800,32742,839921,378,240.10,9.54,0.02,6,45280,6001
1,19156,19,3,1,163512,54504,159179,627,14.07,7.33,0.58,473621,157873,453478,522,35.96,32.61,0.48,6,60767,23
1,19150,19,1,1,47802,47802,47802,47802,1.31,1.31,1.31,517863,517863,517863,517863,6.42,6.42,6.42,6,60775,74
1,19159,19,82,1,547130,6672,46899,102,8699.72,3799.44,0.03,461459,5627,47681,106,1619.75,1028.06,0.00,6,5900,4111
1,19161,19,8704,1,49779161,5719,352226,0,30999.95,23.89,0.00,49526043,5690,709633,0,18550.24,52.60,0.00,6,34210,5222
1,19164,19,4,1,1348,337,798,114,23.00,16.46,1.32,923,230,597,102,18.87,14.73,0.64,6,37245,2427
1,19166,19,7,1,9326,1332,5997,366,27.26,9.06,0.10,5871,838,3767,0,9.67,4.61,0.00,6,1992,80
1,19168,19,10,1,92172,9217,34616,0,7.04,1.98,0.00,20844,2084,10369,0,1.40,0.76,0.00,17,16083,6977
1,12001,12,3206,1,14055398,4384,44982,0,13040.89,42.03,0.00,192013290,59891,757430,0,168533.70,371.39,0.00,6,45155,80
1,19170,19,10876,1,596426618,54838,3063314,0,41025.44,72.94,0.00,665641401,61202,5337169,0,38526.45,115.80,0.00,6,1045,7022
1,19171,19,2875,1,153002190,53218,28902423,0,4099.98,127.44,0.00,266207054,92593,40498340,0,4488.67,223.22,0.00,17,9999,9999
1,13009,13,1,1,3099,3099,3099,3099,0.26,0.26,0.26,2209,2209,2209,2209,0.18,0.18,0.18,17,5829,3948
1,10108,10,3,1,11161,3720,7106,714,15.88,10.95,0.09,17660,5886,8989,2633,19.05,18.02,0.24,6,58516,80
1,6013,6,5,1,3576,715,1108,432,4.95,2.33,0.13,1506,301,676,0,2.00,1.31,0.00,6,3902,5111
1,10050,10,7,1,8747,1249,3703,131,11.44,6.62,0.03,58230,8318,57270,0,7.99,7.93,0.00,17,11532,9004
1,15001,15,13,1,35218,2709,13551,633,41.37,6.38,1.03,51009,3923,7998,634,83.50,20.63,0.99,6,1044,80
1,11001,11,2202,1,12714033,5773,1684101,0,602209.13,95873.70,0.00,20829671,9459,2955389,0,62246.73,16784.70,0.00,6,52411,993
1,8011,8,51,1,1180109,23139,381327,306,250.75,13.28,0.06,17215646,337561,8253877,0,954.62,188.51,0.00,6,44680,80
1,11003,11,1,1,46554,46554,46554,46554,1.68,1.68,1.68,89084,89084,89084,89084,4.44,4.44,4.44,6,42385,109
1,11004,11,817,1,4451405,5448,132305,0,46346.44,29456.90,0.00,29136245,35662,2059922,0,14537.52,2243.04,0.00,6,45860,110
1,11005,11,297,1,3418822,11511,459650,106,10191.21,2463.46,0.00,3736629,12581,173423,0,5927.16,2194.72,0.00,6,52071,25
1,19103,19,23,1,29301,1273,5586,0,79.34,24.23,0.00,16295,708,2672,0,19.42,3.21,0.00,6,1854,5111
1,11008,11,84,1,1629405,19397,368863,0,309.70,31.14,0.00,2681214,31919,817404,0,411.90,12.79,0.00,6,51779,587
1,11010,11,321,1,2156855,6719,386232,0,2607.70,75.48,0.00,2533802,7893,385674,0,2003.89,41.98,0.00,6,41756,80
1,10027,10,960,1,7360973,7667,464787,0,22670.92,9793.85,0.00,10683921,11129,1174784,0,3853.79,1762.39,0.00,6,53183,10000
1,11012,11,4,1,38114,9528,18730,6311,46.17,18.29,4.48,98780,24695,44304,1441,39.97,19.57,1.90,6,46105,80
1,11013,11,232,1,581594,2506,27442,102,665.92,20.67,0.03,1315881,5671,557937,0,760.97,89.22,0.00,6,50769,80
1,11016,11,193,1,372920,1932,26783,752,913.08,16.73,0.11,321094,1663,22389,102,689.82,14.22,0.01,6,44745,80
1,11017,11,2,1,66546,33273,58436,8110,14.87,8.57,6.31,890597,445298,883753,6844,1.47,1.47,0.00,6,63169,80
1,5004,5,11,1,29456,2677,9801,102,22.51,9.30,0.01,19703,1791,4632,102,14.09,8.81,0.00,6,41541,80
1,16002,16,2,1,814,407,610,204,0.53,0.38,0.16,1088,544,782,306,0.72,0.48,0.24,6,2570,5188
1,10001,10,303,1,962042,3175,43685,0,74213.97,42800.90,0.00,579674,1913,21332,0,1188.42,198.98,0.00,6,8007,7788
1,10003,10,39,1,479803,12302,265841,0,867.58,211.19,0.00,938377,24060,550763,0,410.01,124.66,0.00,6,1031,5555
1,10005,10,4403,1,6916536,1570,374300,0,782603.95,107252.00,0.00,7177773,1630,414656,0,364030.74,24673.70,0.00,6,60026,5287
1,23001,23,247,1,952065,3854,49853,102,1926.26,32.72,0.01,3677494,14888,1306746,0,2405.91,138.79,0.00,6,41848,80
1,10009,10,79,1,204919,2593,42962,0,681.36,50.96,0.00,246759,3123,84316,0,532.03,18.20,0.00,6,53815,6000
1,10011,10,228,1,5765943,25289,338228,0,1265.96,271.57,0.00,4053612,17779,263424,0,549.61,133.75,0.00,6,1024,11008
1,10012,10,2,1,975,487,527,448,2.41,1.80,0.61,1131,565,569,562,2.94,2.29,0.65,6,8363,12122
1,10018,10,4189,1,20849330,4977,2288291,0,263354.01,89127.50,0.00,21685907,5176,2359435,0,51416.31,2467.35,0.00,6,47856,7000
1,10019,10,919,1,1577572,1716,204346,0,91142.07,17120.30,0.00,2265580,2465,619587,0,14051.35,2467.35,0.00,6,43263,8888
1,10020,10,2,1,797,398,675,122,5.20,2.78,2.41,703,351,601,102,4.50,2.48,2.02,6,64965,9066
1,9001,9,529,1,6744293,12749,730725,0,3602.19,52.32,0.00,62349462,117862,18537478,0,4827.55,494.01,0.00,6,41452,80
1,9002,9,9475,1,90575406,9559,2069807,0,37204.09,38.16,0.00,920325753,97132,34371446,0,194961.56,668.57,0.00,6,53902,80
1,9003,9,2702,1,33405178,12363,2376118,0,14841.83,26.25,0.00,254555750,94210,22650792,0,15113.39,379.13,0.00,6,58426,80
1,10028,10,11,1,30815,2801,24234,0,18.07,7.47,0.00,88569,8051,87156,0,0.09,0.09,0.00,17,49154,27018
1,10029,10,195,1,208477,1069,20320,0,632.41,8.46,0.00,280541,1438,125680,0,485.44,14.98,0.00,6,42942,20001
1,10030,10,1,1,216,216,216,216,6.58,6.58,6.58,102,102,102,102,3.11,3.11,3.11,6,5622,6691
1,10031,10,6,1,113002,18833,66587,122,32.15,15.88,0.32,173011,28835,85923,0,24.60,13.28,0.00,6,58120,9600
1,10034,10,54,1,112116,2076,15652,0,56.08,7.10,0.00,100817,1866,15594,0,34.43,5.64,0.00,6,1024,9210
1,10035,10,7,1,7726,1103,3181,322,163.96,145.63,0.32,4526,646,2192,0,10.58,2.84,0.00,6,2307,5111
1,10037,10,62,1,98197,1583,27863,0,10358.22,3172.30,0.00,118336,1908,39159,0,334.60,110.27,0.00,6,1201,80
1,10038,10,12,1,31266,2605,13869,102,84.49,58.84,0.01,18923,1576,7140,102,13.82,2.39,0.01,6,2346,80
1,19081,19,15,1,29798,1986,5051,102,265.26,196.03,1.40,20409,1360,3612,102,229.13,196.03,0.04,6,2061,5111
1,10041,10,94,1,257112,2735,28256,98,629.71,107.61,0.02,602987,6414,60038,98,1126.65,114.72,0.01,6,2020,6661
1,16010,16,7,1,25195,3599,21015,106,107.23,103.44,0.11,29276,4182,27814,0,113.04,110.27,0.00,6,7710,6301
1,10048,10,1,1,1710,1710,1710,1710,2.55,2.55,2.55,0,0,0,0,0.00,0.00,0.00,17,27960,3478
1,10049,10,6098,1,15629135,2562,238620,0,706917.31,12286.40,0.00,27164304,4454,4350109,0,264897.76,4112.24,0.00,6,47251,3002
1,8002,8,3605,1,101710400,28213,1157095,0,33022.68,52.61,0.00,369344432,102453,17564034,0,20396.46,261.56,0.00,6,49939,8080
1,19083,19,261,1,1303450,4994,108195,0,4134.54,2320.67,0.00,2086347,7993,163411,0,3783.68,2145.52,0.00,6,1034,14000
1,8004,8,1,1,69664,69664,69664,69664,4.12,4.12,4.12,1151828,1151828,1151828,1151828,1.25,1.25,1.25,17,6000,6000
1,10053,10,70,1,2660438,38006,253907,2775,75.64,4.05,0.36,3621717,51738,325133,2173,83.61,5.79,0.05,6,34694,30071
1,8006,8,2,1,20085,10042,16831,3254,9.30,7.65,1.65,159505,79752,157806,1699,33.37,32.37,1.00,6,40513,80
1,10055,10,13,1,323339,24872,145707,504,40.96,15.90,0.06,1071104,82392,732111,316,62.19,27.29,0.01,6,49321,8080
1,16012,16,6,1,37146,6191,16394,588,12.39,4.41,0.17,104899,17483,50694,413,12.32,3.61,0.17,6,51287,8888
1,10058,10,906,1,2976978,3285,120048,0,127628.01,61432.50,0.00,1072432,1183,139965,0,3853.68,2056.13,0.00,6,54678,9011
1,10059,10,333,1,1681136,5048,319268,0,6421.21,2056.13,0.00,2347285,7048,1039286,0,3214.83,2056.13,0.00,6,58620,9090
1,10060,10,1,1,424,424,424,424,0.66,0.66,0.66,0,0,0,0,0.00,0.00,0.00,17,16403,1510
1,12002,12,2671,1,42955121,16082,1008969,0,28598.22,152.50,0.00,9748304,3649,203107,0,12154.04,127.34,0.00,6,44852,80
1,10062,10,426,1,1356287,3183,346918,0,47733.64,16448.80,0.00,488119,1145,352632,0,29606.90,16448.80,0.00,17,6593,3478
1,6029,6,11,1,24572,2233,7210,309,64.21,31.32,0.20,37000,3363,16944,0,37.38,17.10,0.00,17,51741,60507
1,8016,8,11,1,97088,8826,39458,717,51.87,17.81,0.17,45872,4170,16232,212,21.26,10.27,0.05,6,50755,80
1,10065,10,2,1,1913,956,1449,464,1.55,1.51,0.04,2300,1150,1866,434,1.47,1.41,0.05,6,6414,13141
1,10066,10,2530,1,5717727,2259,426362,0,239994.12,61430.50,0.00,5341913,2111,424016,0,74305.71,6168.38,0.00,6,44407,15000
1,10068,10,4,1,20655,5163,14292,228,5.21,3.88,0.11,11031,2757,6004,114,2.76,1.94,0.03,6,4097,13000
1,10069,10,4,1,36439,9109,21847,3544,7.41,4.63,0.54,30796,7699,20022,2602,1.40,0.48,0.03,6,55599,9501
1,10070,10,17,1,51106,3006,41561,0,57.70,19.19,0.00,145626,8566,126714,0,46.34,15.95,0.00,6,10632,5228
1,10071,10,82,1,2993281,36503,768044,118,617.18,239.64,0.00,6772391,82590,1615651,0,514.31,123.76,0.00,6,60540,30000
1,7001,7,72,1,1029880,14303,214473,0,275.43,63.74,0.00,21749280,302073,5912297,0,1689.07,389.10,0.00,6,49627,80
1,19087,19,3,1,105598,35199,38032,31668,0.16,0.05,0.05,0,0,0,0,0.00,0.00,0.00,17,1024,514
1,7004,7,206,1,12689767,61600,3446585,103,457716.33,453220.00,0.00,47253743,229387,16901224,0,730.35,52.63,0.00,17,62963,8800
1,6006,6,1,1,8271,8271,8271,8271,2.50,2.50,2.50,6920,6920,6920,6920,0.02,0.02,0.02,6,50061,16800
1,10078,10,212,1,2814281,13274,213388,0,1446.15,301.80,0.00,1327583,6262,89609,0,613.04,149.31,0.00,6,38635,7777
1,10079,10,18,1,43633,2424,5078,106,302.50,119.05,0.00,26440,1468,3612,0,140.72,110.27,0.00,6,3733,80
1,10080,10,40,1,1004776,25119,171819,0,549.14,137.08,0.00,549677,13741,90839,0,250.24,124.06,0.00,6,6191,2000
1,10083,10,9,1,17528,1947,11868,0,5.05,3.21,0.00,10151,1127,6204,0,7.53,6.42,0.00,6,1024,7880
1,10084,10,5291,1,3003152,567,79146,0,319985.50,44563.70,0.00,2127583,402,41417,0,26317.68,96.90,0.00,17,20066,80
1,10085,10,14,1,501725,35837,144849,122,21.22,3.63,0.00,769197,54942,217149,0,27.63,9.84,0.00,6,35261,29000
1,10086,10,51,1,359723,7053,203588,0,2372.95,1978.19,0.00,309105,6060,124072,0,99.56,41.02,0.00,6,1236,7022
1,10088,10,3,1,194138,64712,124990,32091,4.99,2.12,1.13,677846,225948,330840,157603,3.25,2.35,0.19,6,57259,9018
1,10091,10,8,1,512069,64008,413645,310,114.29,103.55,0.48,472682,59085,348100,310,6.05,1.77,0.04,6,7234,8100
