10023,45668,20120403,07:37:02
9692,36419,20120403,07:37:02
9741,33907,20120403,07:37:02
10023,56077,20120403,07:37:02
10022,31871,20120403,07:37:02
9496,20449,20120403,07:37:02
10318,54171,20120403,07:37:02
10024,2711,20120403,07:37:02
10307,16354,20120403,07:37:02
9455,13445,20120403,07:37:02
9455,22544,20120403,07:37:02
9664,40699,20120403,07:37:02
10022,12074,20120403,07:37:02
10032,65452,20120403,07:37:02
9461,13434,20120403,07:37:02
9493,58695,20120403,07:37:02
10321,51913,20120403,07:37:02
9429,65409,20120403,07:37:02
10306,1229,20120403,07:37:02
10008,25881,20120403,07:37:02
9442,39919,20120403,07:37:02
9742,65410,20120403,07:37:02
9441,36118,20120403,07:37:02
9675,10008,20120403,07:37:02
9742,65450,20120403,07:37:02
10303,52112,20120403,07:37:02
10303,25528,20120403,07:37:02
9445,45526,20120403,07:37:02
10018,51385,20120403,07:37:02
10008,65516,20120403,07:37:02
9736,42356,20120403,07:37:02
10023,41325,20120403,07:37:02
10022,22067,20120403,07:37:02
9692,36279,20120403,07:37:02
10309,17701,20120403,07:37:02
9461,33104,20120403,07:37:02
10303,32412,20120403,07:37:02
10306,58762,20120403,07:37:02
10308,36026,20120403,07:37:02
10031,33375,20120403,07:37:02
9442,20796,20120403,07:37:02
10031,39575,20120403,07:37:02
9664,31786,20120403,07:37:02
10031,65402,20120403,07:37:02
9444,65401,20120403,07:37:02
10306,1087,20120403,07:37:02
9434,22817,20120403,07:37:02
9457,24846,20120403,07:37:02
9481,55792,20120403,07:37:02
10037,16374,20120403,07:37:02
10332,13971,20120403,07:37:02
9493,11144,20120403,07:37:02
9448,58683,20120403,07:37:02
9442,12082,20120403,07:37:02
10310,24082,20120403,07:37:02
10021,17754,20120403,07:37:02
10307,47124,20120403,07:37:02
9461,28034,20120403,07:37:02
9455,13452,20120403,07:37:02
9441,50152,20120403,07:37:02
10303,51388,20120403,07:37:02
9745,41907,20120403,07:37:02
9496,49716,20120403,07:37:02
10332,36111,20120403,07:37:02
10300,21244,20120403,07:37:02
10023,19761,20120403,07:37:02
9442,12252,20120403,07:37:02
10027,50228,20120403,07:37:02
10310,12869,20120403,07:37:02
10009,65401,20120403,07:37:02
10309,17687,20120403,07:37:02
9445,46022,20120403,07:37:02
9736,42355,20120403,07:37:02
10302,50023,20120403,07:37:02
10300,3871,20120403,07:37:02
9741,65428,20120403,07:37:02
10303,52047,20120403,07:37:02
10007,39101,20120403,07:37:02
10310,24226,20120403,07:37:02
9740,22133,20120403,07:37:02
9692,51715,20120403,07:37:02
9432,26322,20120403,07:37:02
10307,16672,20120403,07:37:02
9445,32741,20120403,07:37:02
10022,30907,20120403,07:37:02
9481,55791,20120403,07:37:02
10037,32525,20120403,07:37:02
10306,1089,20120403,07:37:02
9429,30672,20120403,07:37:02
10032,39191,20120403,07:37:02
10007,24893,20120403,07:37:02
9664,65402,20120403,07:37:02
9736,19851,20120403,07:37:02
10007,21885,20120403,07:37:02
9743,52567,20120403,07:37:02
10018,24238,20120403,07:37:02
9429,26456,20120403,07:37:02
9692,22031,20120403,07:37:02
9447,55797,20120403,07:37:02
10037,52815,20120403,07:37:02
9742,65414,20120403,07:37:02
10326,37988,20120403,07:37:02
10328,41621,20120403,07:37:02
9473,12061,20120403,07:37:02
9434,36391,20120403,07:37:02
10332,17575,20120403,07:37:02
9692,36263,20120403,07:37:02
9455,22564,20120403,07:37:02
9422,43827,20120403,07:37:02
10323,13133,20120403,07:37:02
10323,50077,20120403,07:37:02
10326,20934,20120403,07:37:02
9740,17306,20120403,07:37:02
9447,20476,20120403,07:37:02
10027,13145,20120403,07:37:02
9461,48997,20120403,07:37:02
10023,58827,20120403,07:37:02
10300,31791,20120403,07:37:02
10022,15594,20120403,07:37:02
10027,52389,20120403,07:37:02
10008,65431,20120403,07:37:02
10333,24274,20120403,07:37:02
9445,46818,20120403,07:37:02
9739,11967,20120403,07:37:02
10306,1065,20120403,07:37:02
9675,19576,20120403,07:37:02
10008,28376,20120403,07:37:02
10018,24253,20120403,07:37:02
10021,32888,20120403,07:37:02
10300,12816,20120403,07:37:02
10023,15736,20120403,07:37:02
10018,24229,20120403,07:37:02
9739,22044,20120403,07:37:02
9472,50221,20120403,07:37:02
9431,22508,20120403,07:37:02
10037,17318,20120403,07:37:02
10037,24073,20120403,07:37:02
10326,52337,20120403,07:37:02
9427,44457,20120403,07:37:02
9692,51669,20120403,07:37:02
10022,12075,20120403,07:37:02
10007,24891,20120403,07:37:02
10310,24064,20120403,07:37:02
9739,22047,20120403,07:37:02
10023,47414,20120403,07:37:02
10027,21421,20120403,07:37:02
10303,34303,20120403,07:37:02
10307,12151,20120403,07:37:02
10332,46336,20120403,07:37:02
10309,17668,20120403,07:37:02
9734,50915,20120403,07:37:02
10333,12887,20120403,07:37:02
10326,13438,20120403,07:37:02
9675,20256,20120403,07:37:02
10321,23589,20120403,07:37:02
10027,11724,20120403,07:37:02
10326,35595,20120403,07:37:02
10023,15881,20120403,07:37:02
9740,3892,20120403,07:37:02
10303,24308,20120403,07:37:02
10309,16381,20120403,07:37:02
9493,58708,20120403,07:37:02
10332,25756,20120403,07:37:02
10031,21702,20120403,07:37:02
10032,65502,20120403,07:37:02
9427,30766,20120403,07:37:02
10333,39131,20120403,07:37:02
10321,51995,20120403,07:37:02
9740,31794,20120403,07:37:02
10303,37725,20120403,07:37:02
10323,32152,20120403,07:37:02
10306,65411,20120403,07:37:02
10018,24141,20120403,07:37:02
10329,38546,20120403,07:37:02
10323,36212,20120403,07:37:02
10018,51384,20120403,07:37:02
10312,49771,20120403,07:37:02
9472,55558,20120403,07:37:02
10034,59172,20120403,07:37:02
9455,50195,20120403,07:37:02
9741,65425,20120403,07:37:02
9461,20274,20120403,07:37:02
9425,52504,20120403,07:37:02
10304,54416,20120403,07:37:02
9435,11506,20120403,07:37:02
9496,61546,20120403,07:37:02
10031,39069,20120403,07:37:02
9739,17638,20120403,07:37:02
9431,25201,20120403,07:37:02
9692,15672,20120403,07:37:02
9736,40231,20120403,07:37:02
9457,55783,20120403,07:37:02
10031,12078,20120403,07:37:02
10326,17627,20120403,07:37:02
10307,34631,20120403,07:37:02
10018,24247,20120403,07:37:02
10037,17327,20120403,07:37:02
9444,43004,20120403,07:37:02
9473,54214,20120403,07:37:02
10307,34493,20120403,07:37:02
10018,10577,20120403,07:37:02
9455,22625,20120403,07:37:02
10310,51948,20120403,07:37:02
10321,18343,20120403,07:37:02
10300,59616,20120403,07:37:02
9435,21416,20120403,07:37:02
10027,19702,20120403,07:37:02
10310,51955,20120403,07:37:02
10031,35677,20120403,07:37:02
10308,18455,20120403,07:37:02
10326,52334,20120403,07:37:02
9447,24807,20120403,07:37:02
9747,11364,20120403,07:37:02
9741,65424,20120403,07:37:02
10022,65405,20120403,07:37:02
10031,65418,20120403,07:37:02
9447,36897,20120403,07:37:02
9692,44283,20120403,07:37:02
9743,36072,20120403,07:37:02
10024,55412,20120403,07:37:02
9434,54661,20120403,07:37:02
9496,58184,20120403,07:37:02
10306,1035,20120403,07:37:02
9736,40005,20120403,07:37:02
10021,17749,20120403,07:37:02
10006,42445,20120403,07:37:02
10021,34331,20120403,07:37:02
9739,30254,20120403,07:37:02
10303,34912,20120403,07:37:02
9455,26995,20120403,07:37:02
9434,23579,20120403,07:37:02
10027,35969,20120403,07:37:02
9429,30671,20120403,07:37:02
10038,59944,20120403,07:37:02
9447,28681,20120403,07:37:02
9457,34701,20120403,07:37:02
9455,36387,20120403,07:37:02
10306,1024,20120403,07:37:02
10035,54788,20120403,07:37:02
9692,22114,20120403,07:37:02
9441,11064,20120403,07:37:02
9692,36277,20120403,07:37:02
10307,16673,20120403,07:37:02
10303,15924,20120403,07:37:02
9442,11307,20120403,07:37:02
10309,31352,20120403,07:37:02
9444,48813,20120403,07:37:02
9447,20474,20120403,07:37:02
10035,47764,20120403,07:37:02
10332,12145,20120403,07:37:02
10027,18402,20120403,07:37:02
10309,48079,20120403,07:37:02
9435,55486,20120403,07:37:02
9496,65426,20120403,07:37:02
10003,45253,20120403,07:37:02
9461,23883,20120403,07:37:02
10300,23563,20120403,07:37:02
10306,52293,20120403,07:37:02
10326,41231,20120403,07:37:02
9736,40731,20120403,07:37:02
9741,34187,20120403,07:37:02
9447,46472,20120403,07:37:02
9447,46552,20120403,07:37:02
10033,48684,20120403,07:37:02
10031,21704,20120403,07:37:02
9736,22153,20120403,07:37:02
9441,25456,20120403,07:37:02
9745,17785,20120403,07:37:02
9692,35223,20120403,07:37:02
10009,41608,20120403,07:37:02
10303,17366,20120403,07:37:02
10021,32895,20120403,07:37:02
9429,14884,20120403,07:37:02
10308,18439,20120403,07:37:02
10332,17521,20120403,07:37:02
10026,57871,20120403,07:37:02
9466,52425,20120403,07:37:02
9429,65430,20120403,07:37:02
9435,53452,20120403,07:37:02
9432,22751,20120403,07:37:02
10302,38054,20120403,07:37:02
10326,41232,20120403,07:37:02
10323,50078,20120403,07:37:02
10332,17535,20120403,07:37:02
10310,15806,20120403,07:37:02
9441,33611,20120403,07:37:02
10023,15716,20120403,07:37:02
10035,49104,20120403,07:37:02
10032,38587,20120403,07:37:02
9441,22101,20120403,07:37:02
9745,10687,20120403,07:37:02
10023,58164,20120403,07:37:02
9743,37113,20120403,07:37:02
10018,24222,20120403,07:37:02
10318,51258,20120403,07:37:02
10306,65422,20120403,07:37:02
10332,17533,20120403,07:37:02
9445,45494,20120403,07:37:02
10007,54715,20120403,07:37:02
10326,33159,20120403,07:37:02
10007,17901,20120403,07:37:02
10307,49294,20120403,07:37:02
9427,40142,20120403,07:37:02
9461,54489,20120403,07:37:02
10323,36196,20120403,07:37:02
9740,34671,20120403,07:37:02
9496,34646,20120403,07:37:02
9442,21008,20120403,07:37:02
10303,16839,20120403,07:37:02
10035,46208,20120403,07:37:02
10303,59628,20120403,07:37:02
10306,1215,20120403,07:37:02
9746,54598,20120403,07:37:02
9429,30673,20120403,07:37:02
9496,49311,20120403,07:37:02
9742,65402,20120403,07:37:02
10023,35956,20120403,07:37:02
9692,44282,20120403,07:37:02
9429,13461,20120403,07:37:02
10324,12561,20120403,07:37:02
10306,1151,20120403,07:37:02
9745,47197,20120403,07:37:02
10018,24269,20120403,07:37:02
10038,35943,20120403,07:37:02
10300,23561,20120403,07:37:02
9435,18431,20120403,07:37:02
10038,59742,20120403,07:37:02
10333,13519,20120403,07:37:02
10009,41634,20120403,07:37:02
10033,36469,20120403,07:37:02
10009,19035,20120403,07:37:02
9664,20875,20120403,07:37:02
9675,24567,20120403,07:37:02
9472,50232,20120403,07:37:02
10017,53303,20120403,07:37:02
9461,44043,20120403,07:37:02
10323,14236,20120403,07:37:02
10300,45873,20120403,07:37:02
9425,53406,20120403,07:37:02
9741,61494,20120403,07:37:02
9423,10934,20120403,07:37:02
9429,65407,20120403,07:37:02
10041,54631,20120403,07:37:02
9664,23574,20120403,07:37:02
10333,34049,20120403,07:37:02
10018,24152,20120403,07:37:02
10323,36211,20120403,07:37:02
10009,41594,20120403,07:37:02
10302,52375,20120403,07:37:02
9429,65421,20120403,07:37:02
10037,65412,20120403,07:37:02
9461,37975,20120403,07:37:02
10018,24231,20120403,07:37:02
10006,12204,20120403,07:37:02
9484,53734,20120403,07:37:02
10006,17409,20120403,07:37:02
9442,22141,20120403,07:37:02
10307,49638,20120403,07:37:02
10036,47876,20120403,07:37:02
10007,39079,20120403,07:37:02
9740,43002,20120403,07:37:02
9430,52599,20120403,07:37:02
10018,24248,20120403,07:37:02
9736,47271,20120403,07:37:02
10007,48794,20120403,07:37:02
9461,26982,20120403,07:37:02
10314,57658,20120403,07:37:02
9742,2771,20120403,07:37:02
9736,46821,20120403,07:37:02
9496,65402,20120403,07:37:02
9743,31593,20120403,07:37:02
9457,55782,20120403,07:37:02
9431,25203,20120403,07:37:02
9432,42311,20120403,07:37:02
10310,50131,20120403,07:37:02
10022,65404,20120403,07:37:02
10037,52043,20120403,07:37:02
10308,16022,20120403,07:37:02
9441,11611,20120403,07:37:02
10031,34065,20120403,07:37:02
9692,20287,20120403,07:37:02
10332,46334,20120403,07:37:02
9496,40049,20120403,07:37:02
9455,45581,20120403,07:37:02
9461,20505,20120403,07:37:02
10042,49441,20120403,07:37:02
10308,30263,20120403,07:37:02
10308,18456,20120403,07:37:02
10329,54605,20120403,07:37:02
10321,12964,20120403,07:37:02
9736,25647,20120403,07:37:02
10332,20257,20120403,07:37:02
10324,2853,20120403,07:37:02
10023,49849,20120403,07:37:02
10307,10451,20120403,07:37:02
9461,56881,20120403,07:37:02
10031,13767,20120403,07:37:02
10310,24335,20120403,07:37:02
9473,17448,20120403,07:37:02
9739,24557,20120403,07:37:02
9435,51091,20120403,07:37:02
9434,27985,20120403,07:37:02
10037,24095,20120403,07:37:02
10310,32924,20120403,07:37:02
10303,32344,20120403,07:37:02
9442,13475,20120403,07:37:02
10303,47079,20120403,07:37:02
10311,21082,20120403,07:37:02
9731,11001,20120403,07:37:02
10321,51216,20120403,07:37:02
10007,17902,20120403,07:37:02
9455,11993,20120403,07:37:02
9434,36264,20120403,07:37:02
9442,13472,20120403,07:37:02
10006,17407,20120403,07:37:02
9736,50835,20120403,07:37:02
10300,57149,20120403,07:37:02
10023,19353,20120403,07:37:02
10308,51229,20120403,07:37:02
9742,50945,20120403,07:37:02
9495,52654,20120403,07:37:02
9447,12071,20120403,07:37:02
9431,22529,20120403,07:37:02
10027,18408,20120403,07:37:02
10323,36194,20120403,07:37:02
10037,24074,20120403,07:37:02
9455,51722,20120403,07:37:02
10306,65416,20120403,07:37:02
10306,1221,20120403,07:37:02
10027,12357,20120403,07:37:02
10032,20872,20120403,07:37:02
9429,65435,20120403,07:37:02
9473,24329,20120403,07:37:02
10309,20253,20120403,07:37:02
10031,39337,20120403,07:37:02
10022,65416,20120403,07:37:02
9745,46462,20120403,07:37:02
9461,20506,20120403,07:37:02
9745,11959,20120403,07:37:02
10031,23549,20120403,07:37:02
10307,49331,20120403,07:37:02
9429,22081,20120403,07:37:02
9745,17387,20120403,07:37:02
10307,23593,20120403,07:37:02
9741,50802,20120403,07:37:02
9432,22798,20120403,07:37:02
10306,11997,20120403,07:37:02
10022,22587,20120403,07:37:02
10326,37999,20120403,07:37:02
9741,23077,20120403,07:37:02
9434,36354,20120403,07:37:02
10326,23901,20120403,07:37:02
9444,48874,20120403,07:37:02
10323,50932,20120403,07:37:02
10021,59152,20120403,07:37:02
10323,18582,20120403,07:37:02
9728,20005,20120403,07:37:02
10031,65415,20120403,07:37:02
9434,36351,20120403,07:37:02
9475,48324,20120403,07:37:02
9472,50454,20120403,07:37:02
9447,55651,20120403,07:37:02
10006,12206,20120403,07:37:02
10300,31793,20120403,07:37:02
9745,17775,20120403,07:37:02
9740,40561,20120403,07:37:02
10324,2851,20120403,07:37:02
9692,50499,20120403,07:37:02
10321,38561,20120403,07:37:02
10312,53271,20120403,07:37:02
10010,53346,20120403,07:37:02
9431,36366,20120403,07:37:02
9486,54393,20120403,07:37:02
9692,35221,20120403,07:37:02
9455,22532,20120403,07:37:02
10008,25865,20120403,07:37:02
9429,49525,20120403,07:37:02
10309,26291,20120403,07:37:02
10332,17532,20120403,07:37:02
10307,59381,20120403,07:37:02
10306,1114,20120403,07:37:02
9745,25122,20120403,07:37:02
10309,26286,20120403,07:37:02
10321,56501,20120403,07:37:02
9740,12086,20120403,07:37:02
9444,40385,20120403,07:37:02
9442,33382,20120403,07:37:02
10027,12105,20120403,07:37:02
9692,36035,20120403,07:37:02
9496,12126,20120403,07:37:02
9745,39075,20120403,07:37:02
10310,46132,20120403,07:37:02
10023,24736,20120403,07:37:02
9472,45747,20120403,07:37:02
10308,18575,20120403,07:37:02
10332,17569,20120403,07:37:02
10008,50664,20120403,07:37:02
9489,42304,20120403,07:37:02
10007,58343,20120403,07:37:02
9742,65408,20120403,07:37:02
10007,37147,20120403,07:37:02
10309,17715,20120403,07:37:02
9461,32747,20120403,07:37:02
10022,35255,20120403,07:37:02
10006,50094,20120403,07:37:02
10023,50935,20120403,07:37:02
9441,23664,20120403,07:37:02
10007,35987,20120403,07:37:02
10309,65407,20120403,07:37:02
10323,36663,20120403,07:37:02
10323,36662,20120403,07:37:02
10024,50395,20120403,07:37:02
10027,18419,20120403,07:37:02
9444,19857,20120403,07:37:02
9432,26321,20120403,07:37:02
9429,20637,20120403,07:37:02
9442,53618,20120403,07:37:02
9429,30772,20120403,07:37:02
10024,47355,20120403,07:37:02
10333,33891,20120403,07:37:02
10307,15824,20120403,07:37:02
9455,17602,20120403,07:37:02
9745,41909,20120403,07:37:02
9675,44236,20120403,07:37:02
10037,17319,20120403,07:37:02
10326,11816,20120403,07:37:02
10023,50102,20120403,07:37:02
9692,47284,20120403,07:37:02
10309,53903,20120403,07:37:02
10310,37104,20120403,07:37:02
10007,44788,20120403,07:37:02
10303,15922,20120403,07:37:02
10323,21384,20120403,07:37:02
9461,13711,20120403,07:37:02
10003,43823,20120403,07:37:02
9739,34685,20120403,07:37:02
9739,38554,20120403,07:37:02
9434,38227,20120403,07:37:02
10308,18574,20120403,07:37:02
10011,17674,20120403,07:37:02
10035,47762,20120403,07:37:02
10321,54577,20120403,07:37:02
9739,45715,20120403,07:37:02
9692,51683,20120403,07:37:02
10027,51149,20120403,07:37:02
10032,39137,20120403,07:37:02
10326,57505,20120403,07:37:02
10023,25457,20120403,07:37:02
10309,21332,20120403,07:37:02
9455,22566,20120403,07:37:02
10023,19352,20120403,07:37:02
9496,34648,20120403,07:37:02
9469,44971,20120403,07:37:02
9434,33851,20120403,07:37:02
9435,18695,20120403,07:37:02
10022,11785,20120403,07:37:02
9741,36516,20120403,07:37:02
9455,48611,20120403,07:37:02
10323,36189,20120403,07:37:02
10309,65405,20120403,07:37:02
10326,21605,20120403,07:37:02
9740,22134,20120403,07:37:02
10323,18562,20120403,07:37:02
9740,43001,20120403,07:37:02
9496,12124,20120403,07:37:02
9464,44879,20120403,07:37:02
10332,26252,20120403,07:37:02
9466,14606,20120403,07:37:02
10332,26251,20120403,07:37:02
10023,15883,20120403,07:37:02
9442,29397,20120403,07:37:02
9442,15601,20120403,07:37:02
9496,51126,20120403,07:37:02
9447,25769,20120403,07:37:02
10326,52335,20120403,07:37:02
10303,25531,20120403,07:37:02
9473,21171,20120403,07:37:02
10027,18523,20120403,07:37:02
9434,27984,20120403,07:37:02
10031,48753,20120403,07:37:02
9740,45926,20120403,07:37:02
10300,59786,20120403,07:37:02
10300,3541,20120403,07:37:02
9692,51661,20120403,07:37:02
10022,24771,20120403,07:37:02
9447,28683,20120403,07:37:02
10323,36673,20120403,07:37:02
